time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.0554811209871,0.100511874123,11.8937379912,0.0347253932009,6.27005537047,0.0,0.124442352799,0.251807185962,2.89539369298,0.0125896824687,-0.00571847602123,0.0,479.7588921011672,479.71561320301697,478.2152299692384,478.9256368472325
1.3800000000000008,0.0632102764672,0.116313723624,12.0697125153,0.0354492931727,6.26954187547,0.0,0.133234773526,0.274985872297,2.97022621328,0.0109944439151,-0.0149477030979,0.0,437.96944309391796,437.20126363513367,436.7351066685631,436.6019117736737
1.4400000000000008,0.0714713480563,0.133502525016,12.2496805713,0.0356936185875,6.26936474082,0.0,0.142176658946,0.298016255364,3.0285508412,-0.0157212150953,0.0140379518409,0.0,430.99008506688165,433.43306579614494,433.4257516350698,431.1745673507473
1.5000000000000009,0.0802898442074,0.152131479117,12.4348290146,0.0347176019278,6.27033034132,0.0,0.151674100235,0.322836198743,3.14275941897,-0.0173813122292,0.0199160014502,0.0,449.81486348782124,450.29053743404484,450.5392555849714,450.40510667906466
1.560000000000001,0.0896143437098,0.172113635158,12.6235117783,0.0333021394192,6.27169288234,0.0,0.159029110063,0.343129179216,3.14665927008,-0.040438842184,0.0277792103101,0.0,415.63177668622865,416.3204488980979,415.73928437638483,413.71380067050643
1.620000000000001,0.0993355967703,0.193228050559,12.8107467855,0.0310846673779,6.2730512414,0.0,0.164891160745,0.360502786536,3.09465820587,-0.0307756457455,0.0096097619747,0.0,396.95657741013724,395.2857697036372,395.6990143464301,396.5867770212713
1.680000000000001,0.109409370308,0.215409974694,12.9968065044,0.0288930042744,6.27345922887,0.0,0.1708560546,0.37871440652,3.10730387139,-0.0516646841611,0.000485966151817,0.0,418.6692924146015,417.8745936676785,418.5507669418676,416.727942297335
1.740000000000001,0.119886992278,0.238790469442,13.1889288555,0.0255057235193,6.27317525203,0.0,0.178403964715,0.400246616186,3.29625922072,-0.0683501072564,-0.0180276186337,0.0,472.7699920856424,471.341429649719,475.0455284795029,473.7622942455373
1.8000000000000012,0.130823597975,0.263366135225,13.3918737663,0.0214360906076,6.2717952299,0.0,0.186280034785,0.418466138671,3.46807666075,-0.0668019295503,-0.0354838567206,0.0,469.49994567895607,468.14353588151613,469.5278174756718,469.64472763966205
1.8600000000000012,0.14218196736,0.288790316676,13.5978204769,0.0172923278803,6.27020414731,0.0,0.192474222769,0.428695035762,3.39703562835,-0.0740153305091,-0.0128557933313,0.0,390.4446996590953,392.5499029519055,391.86360930559266,391.1880971478084
1.9200000000000013,0.153996716203,0.314842258404,13.8043379813,0.0133894671162,6.26907788901,0.0,0.201438344869,0.439280307425,3.48662048748,-0.0513869444289,-0.0345062884429,0.0,445.0216011262639,443.24580287288154,444.2452255328036,446.0935793889329
1.9800000000000013,0.166318721334,0.341402654677,14.0122006457,0.0109568982431,6.26674180322,0.0,0.209473236614,0.445847640128,3.44227174175,-0.0247655580211,-0.0497170850586,0.0,401.68060975513316,400.29773861767603,399.8386160217901,402.2555067053405
2.0400000000000014,0.17922551335,0.368360342974,14.2210654361,0.00963270742589,6.26411712747,0.0,0.221023641341,0.452599487919,3.51964879482,-0.0171608846617,-0.0338902327808,0.0,439.8397286527071,441.1474253669667,441.3605319216844,441.98771823438585
2.1000000000000014,0.192936695129,0.395728309345,14.4377693123,0.00811342199171,6.26220059677,0.0,0.236229737039,0.45952445172,3.70323307406,-0.0514191594502,-0.028306579304,0.0,473.459864883835,473.888967809343,475.6261919825676,472.994831003259
2.1600000000000015,0.207584222295,0.423460377913,14.6646025726,0.00464889245261,6.26070427057,0.0,0.252184844707,0.464516152065,3.85736910003,-0.0750249826892,-0.0189357246648,0.0,466.18513587285724,466.91673602632045,467.2109849948197,465.3644630820905
2.2200000000000015,0.223243638615,0.451412665254,14.9017219925,0.000518059749157,6.25970362019,0.0,0.26990299919,0.466726829545,4.04596645588,-0.0587143288292,-0.0125058196603,0.0,478.1909091538994,478.68059192829884,476.2233107422728,477.46602755161433
2.2800000000000016,0.239878869621,0.479404903334,15.1455426546,6.28016343155,6.25888215185,0.0,0.284673592824,0.466018821456,4.08126551452,-0.0595740209838,-0.016173821192,0.0,432.4232886125483,432.11427168507714,431.51009072999784,431.4349554273311
2.3400000000000016,0.257519543441,0.507271996033,15.3957238091,6.27638489658,6.25838426973,0.0,0.303411737615,0.462469125494,4.25746741911,-0.0708312504663,0.00404653519797,0.0,474.422358781999,475.97257289367656,476.32764982011156,475.46329022170886
2.4000000000000017,0.276141737725,0.53488181847,15.6504611238,6.27232836203,6.25914113295,0.0,0.317283883603,0.457507885086,4.2338688983,-0.0618408734357,0.0258047546942,0.0,412.4087236798774,414.32624336773114,414.4131497480052,415.19891591363125
2.4600000000000017,0.295603635989,0.562114927997,15.9047934023,6.26892894475,6.26056157443,0.0,0.331311552307,0.449947361066,4.24384220207,-0.0479102049357,0.019030705186,0.0,424.56431631819726,423.98274750429584,425.27207010727477,426.4613396807192
2.520000000000002,0.315958538956,0.588785833747,16.1631160984,6.26552518812,6.2618359009,0.0,0.347045674445,0.438771759765,4.36645737274,-0.0872572585891,0.0253244336718,0.0,460.086065378025,460.58411695065615,462.6399946642763,459.5285963721541
2.580000000000002,0.337226690101,0.614704460013,16.4287405869,6.25996398021,6.26389655711,0.0,0.361688423042,0.424624613975,4.48722983599,-0.10667999056,0.0480697176776,0.0,459.4281881456809,461.22865116308867,462.6161719933498,461.07701964329834
2.640000000000002,0.359335049115,0.63963621717,16.7022168184,6.25384425644,6.26730881417,0.0,0.374899244215,0.405769568401,4.62808909153,-0.0939776929971,0.0703359706994,0.0,468.28876933704385,470.0196977497243,466.51090158971147,467.4932274054593
2.700000000000002,0.382136594838,0.663344659847,16.9828578911,6.24762873959,6.27143894405,0.0,0.384718007556,0.383938430732,4.72621617703,-0.142049881103,0.0656534522582,0.0,456.4345052253954,456.0640567849624,458.2173970854955,454.36875051289485
2.760000000000002,0.405434418792,0.685630029627,17.2686516821,6.23919819137,6.27515588995,0.0,0.391492653631,0.358082406508,4.7999300229,-0.137596371998,0.0532652406415,0.0,449.9826868572497,448.98128074067796,449.4677941007962,449.8105098214122
2.820000000000002,0.429084529116,0.706083929035,17.5613387914,6.23104106097,6.27887963666,0.0,0.39645039881,0.32283642641,4.95562690784,-0.132854665163,0.0755221899814,0.0,474.4734964261168,476.181736569531,474.6089473642963,474.95698232933586
